timestamp_ms,elapsed_s,tbr,theta_rel_pct,beta_rel_pct,tbr_thresh,tbr_calib_thresh,emgL,emgR,emgL_thresh,emgR_thresh,focus,left,right,event
1776062427464,86.325,0.6786,24.75,10.91,2.6235,2.3742,59.2,20.5,40,40,1,1,0,
1776062427514,86.375,0.6058,24.62,10.96,2.6235,2.3742,80.5,18.7,40,40,1,1,0,
1776062427571,86.432,0.5656,24.42,11,2.6235,2.3742,34,28.8,40,40,1,0,0,
1776062427633,86.494,0.6593,24.26,10.95,2.6235,2.3742,83.6,20.2,40,40,1,1,0,
1776062427695,86.556,0.7823,24.14,10.82,2.6235,2.3742,15.2,15.4,40,40,1,0,0,
1776062427745,86.606,0.9071,24.08,10.68,2.6235,2.3742,6,66,40,40,1,0,1,
1776062427796,86.657,1.2846,24.14,10.59,2.6235,2.3742,7.7,143.3,40,40,1,0,1,
1776062427872,86.733,1.8413,24.42,10.53,2.6235,2.3742,3.2,175,40,40,1,0,1,
1776062427933,86.794,2.414,24.9,10.51,2.6235,2.3742,6.2,111.5,40,40,1,0,1,
1776062427992,86.853,2.9263,25.21,10.58,2.6235,2.3742,7.7,81.9,40,40,0,0,1,
1776062428044,86.905,2.9263,25.21,10.58,2.6235,2.3742,7.7,81.9,40,40,0,0,1,
1776062428095,86.956,2.6545,25.07,10.86,2.6235,2.3742,6.4,67.9,40,40,0,0,1,
1776062428145,87.006,2.383,24.92,10.91,2.6235,2.3742,6.3,85.2,40,40,1,0,1,
1776062428195,87.056,2.383,24.92,10.91,2.6235,2.3742,4.1,57.9,40,40,1,0,1,
1776062428245,87.106,2.383,24.92,10.91,2.6235,2.3742,5,101.1,40,40,1,0,1,
1776062428315,87.176,2.2347,24.74,10.91,2.6235,2.3742,8.6,71.3,40,40,1,0,1,
1776062428382,87.243,2.3101,24.76,10.92,2.6235,2.3742,14.6,145.9,40,40,1,0,1,
1776062428438,87.299,2.5709,25.04,10.98,2.6235,2.3742,6.1,46.1,40,40,1,0,1,
1776062428496,87.357,3.0801,25.49,10.98,2.6235,2.3742,13,15,40,40,0,0,0,
1776062428562,87.423,4.2916,25.82,10.92,2.6235,2.3742,4.7,59.5,40,40,0,0,1,
1776062428621,87.482,6.3585,25.95,10.89,2.6235,2.3742,2.8,26.2,40,40,0,0,0,
1776062428672,87.533,7.3893,25.86,10.89,2.6235,2.3742,5.7,38.4,40,40,0,0,0,
1776062428738,87.599,6.2834,25.53,10.93,2.6235,2.3742,8.8,17.7,40,40,0,0,0,
1776062428796,87.657,5.2,25.2,11,2.6235,2.3742,13.2,27,40,40,0,0,0,
1776062428849,87.71,4.843,25.09,11.02,2.6235,2.3742,4.2,35.4,40,40,0,0,0,
1776062428903,87.764,5.2019,25.19,10.96,2.6235,2.3742,6.4,151.8,40,40,0,0,1,
1776062428961,87.822,6.0934,25.43,10.87,2.6235,2.3742,2.2,162.7,40,40,0,0,1,
1776062429012,87.873,6.0934,25.43,10.87,2.6235,2.3742,2.2,162.7,40,40,0,0,1,
1776062429062,87.923,6.7236,25.74,10.8,2.6235,2.3742,3.1,150.1,40,40,0,0,1,
1776062429112,87.973,6.6356,25.95,10.75,2.6235,2.3742,4.9,99,40,40,0,0,1,
1776062429162,88.023,5.4099,25.74,10.76,2.6235,2.3742,3.1,67.7,40,40,0,0,1,
1776062429212,88.073,3.7865,25.15,10.9,2.6235,2.3742,3.1,97.1,40,40,0,0,1,
1776062429270,88.131,2.845,24.75,11.07,2.6235,2.3742,4.7,57.4,40,40,0,0,1,
1776062429328,88.189,2.5457,24.69,11.15,2.6235,2.3742,2.7,79.3,40,40,1,0,1,
1776062429378,88.239,2.5457,24.69,11.15,2.6235,2.3742,2.7,79.3,40,40,1,0,1,
1776062429428,88.289,2.7887,24.81,11.16,2.6235,2.3742,3.8,51.2,40,40,0,0,1,
1776062429478,88.339,3.0973,24.83,11.09,2.6235,2.3742,3.3,91.7,40,40,0,0,1,
1776062429528,88.389,3.1341,24.78,11.02,2.6235,2.3742,4.9,54,40,40,0,0,1,
1776062429578,88.439,3.1341,24.78,11.02,2.6235,2.3742,6.1,57.8,40,40,0,0,1,
1776062429628,88.489,3.1341,24.78,11.02,2.6235,2.3742,3.9,111.1,40,40,0,0,1,
1776062429678,88.539,3.1341,24.78,11.02,2.6235,2.3742,3.9,111.1,40,40,0,0,1,
1776062429728,88.589,3.1341,24.78,11.02,2.6235,2.3742,1.9,102.6,40,40,0,0,1,
1776062429778,88.639,3.1341,24.78,11.02,2.6235,2.3742,2.8,46.8,40,40,0,0,1,
1776062429828,88.689,2.8853,24.67,10.96,2.6235,2.3742,3.9,109.6,40,40,0,0,1,
1776062429878,88.739,2.4934,24.59,10.85,2.6235,2.3742,3.7,71.7,40,40,1,0,1,
1776062429928,88.789,3.2005,24.84,10.83,2.6235,2.3742,5,64.9,40,40,0,0,1,
1776062429978,88.839,3.2005,24.84,10.83,2.6235,2.3742,5,64.9,40,40,0,0,1,
1776062430031,88.892,5.2502,25.18,10.64,2.6235,2.3742,6.2,31.5,40,40,0,0,0,
1776062430095,88.956,7.083,25.54,10.29,2.6235,2.3742,2.9,64.7,40,40,0,0,1,
1776062430145,89.006,8.2086,25.96,9.84,2.6235,2.3742,2.7,113.3,40,40,0,0,1,
1776062430195,89.056,8.8999,26.39,9.37,2.6235,2.3742,1.8,55.2,40,40,0,0,1,
1776062430246,89.107,7.5807,26.67,8.92,2.6235,2.3742,2.3,84.4,40,40,0,0,1,
1776062430312,89.173,5.6884,26.82,8.56,2.6235,2.3742,3.4,52.5,40,40,0,0,1,
1776062430362,89.223,4.0745,26.9,8.39,2.6235,2.3742,4.7,74.7,40,40,0,0,1,
1776062430412,89.273,2.9629,26.98,8.33,2.6235,2.3742,2.8,53.6,40,40,0,0,1,
1776062430478,89.339,2.5541,27.19,8.17,2.6235,2.3742,3.1,65.6,40,40,1,0,1,
1776062430528,89.389,2.5533,27.29,8.09,2.6235,2.3742,4.3,57,40,40,1,0,1,
1776062430578,89.439,2.5533,27.29,8.09,2.6235,2.3742,4.3,57,40,40,1,0,1,
1776062430629,89.49,2.0779,27.72,7.92,2.6235,2.3742,2.7,26.6,40,40,1,0,0,
1776062430695,89.556,1.5837,27.87,8.2,2.6235,2.3742,5.9,50.7,40,40,1,0,1,
1776062430745,89.606,1.3638,28.09,8.45,2.6235,2.3742,5.4,41.5,40,40,1,0,1,
1776062430795,89.656,2.0029,28.37,8.45,2.6235,2.3742,4.6,75.1,40,40,1,0,1,
1776062430846,89.707,4.1251,28.7,8.33,2.6235,2.3742,4,47.9,40,40,0,0,1,
1776062430896,89.757,6.3921,28.91,8.17,2.6235,2.3742,1.6,40.2,40,40,0,0,1,
1776062430946,89.807,7.7843,28.88,7.99,2.6235,2.3742,4.5,25.9,40,40,0,0,0,
1776062430997,89.858,7.7843,28.88,7.99,2.6235,2.3742,4.5,25.9,40,40,0,0,0,
1776062431065,89.926,8.6393,28.57,7.8,2.6235,2.3742,3.5,61.1,40,40,0,0,1,
1776062431129,89.99,8.6393,28.57,7.8,2.6235,2.3742,3.5,61.1,40,40,0,0,1,
1776062431179,90.04,8.6393,28.57,7.8,2.6235,2.3742,3.5,61.1,40,40,0,0,1,
1776062431230,90.091,5.9653,28.36,7.71,2.6235,2.3742,4,48.6,40,40,0,0,1,
1776062431282,90.143,5.3892,28.75,7.56,2.6235,2.3742,5.6,28.2,40,40,0,0,0,
1776062431334,90.195,4.9354,29,7.5,2.6235,2.3742,2.7,13,40,40,0,0,0,
1776062431384,90.245,3.9385,28.91,7.5,2.6235,2.3742,6.2,43.3,40,40,0,0,1,
1776062431444,90.305,3.4828,28.77,7.55,2.6235,2.3742,5.9,12,40,40,0,0,0,
1776062431496,90.357,3.4828,28.77,7.55,2.6235,2.3742,6.8,12,40,40,0,0,0,
1776062431546,90.407,3.4828,28.77,7.55,2.6235,2.3742,4.2,39.4,40,40,0,0,0,
1776062431599,90.46,3.4828,28.77,7.55,2.6235,2.3742,4.2,39.4,40,40,0,0,0,
1776062431658,90.519,2.1779,28.02,8.11,2.6235,2.3742,0.8,39.3,40,40,1,0,0,
1776062431717,90.578,1.4055,27.21,8.54,2.6235,2.3742,3.4,22.2,40,40,1,0,0,
1776062431778,90.639,1.0198,26.42,8.87,2.6235,2.3742,4.8,13.6,40,40,1,0,0,
1776062431842,90.703,0.9485,25.68,9.25,2.6235,2.3742,37,11.3,40,40,1,0,0,
1776062431910,90.771,0.8786,25.5,9.64,2.6235,2.3742,31,19.4,40,40,1,0,0,ast_kill
1776062431979,90.84,0.7557,25.24,10,2.6235,2.3742,7.3,38.1,40,40,1,0,0,
1776062432050,90.911,0.6939,24.83,10.35,2.6235,2.3742,3.8,19.7,40,40,1,0,0,
1776062432106,90.967,0.7361,24.28,10.65,2.6235,2.3742,6.3,17.2,40,40,1,0,0,
1776062432162,91.023,0.7361,24.28,10.65,2.6235,2.3742,6.3,17.2,40,40,1,0,0,
1776062432230,91.091,0.9586,23.3,10.98,2.6235,2.3742,47.8,28.3,40,40,1,1,0,
1776062432292,91.153,1.0903,22.96,11.21,2.6235,2.3742,197.8,17.5,40,40,1,1,0,
1776062432354,91.215,1.5408,23.21,11.2,2.6235,2.3742,136.2,27.7,40,40,1,1,0,
1776062432409,91.27,2.2996,23.43,11.05,2.6235,2.3742,159.4,14.3,40,40,1,1,0,
1776062432479,91.34,2.163,23.37,11.04,2.6235,2.3742,163.2,21.2,40,40,1,1,0,
1776062432531,91.392,1.6077,23.02,11.36,2.6235,2.3742,97.3,17,40,40,1,1,0,
1776062432599,91.46,1.1774,22.72,11.91,2.6235,2.3742,87.8,20.4,40,40,1,1,0,
1776062432656,91.517,0.9966,22.63,12.28,2.6235,2.3742,69.9,29.5,40,40,1,1,0,
1776062432722,91.583,1.047,22.85,12.69,2.6235,2.3742,51,22.6,40,40,1,1,0,
1776062432790,91.651,1.5462,22.79,12.82,2.6235,2.3742,62.4,6.4,40,40,1,1,0,
1776062432844,91.705,2.2846,22.73,12.95,2.6235,2.3742,52.9,25.7,40,40,1,1,0,
1776062432897,91.758,3.1328,22.66,13.09,2.6235,2.3742,45.3,16.4,40,40,0,1,0,
1776062432961,91.822,3.9628,22.43,13.19,2.6235,2.3742,16.5,38.5,40,40,0,0,0,
1776062433012,91.873,4.5767,22.05,13.23,2.6235,2.3742,127.9,14.7,40,40,0,1,0,
1776062433075,91.936,5.1872,21.84,13.18,2.6235,2.3742,146.3,32.9,40,40,0,1,0,
1776062433137,91.998,5.6392,21.84,13.08,2.6235,2.3742,126.1,11.5,40,40,0,1,0,
1776062433195,92.056,4.8315,21.86,12.94,2.6235,2.3742,129,14.6,40,40,0,1,0,ast_kill
1776062433263,92.124,3.4442,21.81,12.88,2.6235,2.3742,90.3,16,40,40,0,1,0,
1776062433325,92.186,2.3367,21.58,12.95,2.6235,2.3742,42.1,28.4,40,40,1,1,0,
1776062433395,92.256,2.0395,21.46,12.98,2.6235,2.3742,61.6,15.4,40,40,1,1,0,
1776062433456,92.317,2.0395,21.46,12.98,2.6235,2.3742,53.7,16.5,40,40,1,1,0,
1776062433513,92.374,1.5024,21.16,13.27,2.6235,2.3742,93.1,20.9,40,40,1,1,0,
1776062433580,92.441,0.8783,20.68,13.68,2.6235,2.3742,73.6,16.7,40,40,1,1,0,
1776062433634,92.495,0.7578,20.54,13.64,2.6235,2.3742,68.7,16.8,40,40,1,1,0,
1776062433700,92.561,0.7323,20.19,13.51,2.6235,2.3742,85.5,21.3,40,40,1,1,0,
1776062433754,92.615,0.7522,20.04,13.53,2.6235,2.3742,112.5,14.6,40,40,1,1,0,
1776062433811,92.672,0.7522,20.04,13.53,2.6235,2.3742,88.4,29.5,40,40,1,1,0,
1776062433861,92.722,0.7522,20.04,13.53,2.6235,2.3742,36.3,34.8,40,40,1,0,0,
1776062433912,92.773,2.3362,19.64,13.46,2.6235,2.3742,15.4,17.1,40,40,1,0,0,
1776062433978,92.839,3.0831,19.27,13.5,2.6235,2.3742,18.9,11.8,40,40,0,0,0,
1776062434031,92.892,2.6345,19.04,13.79,2.6235,2.3742,12.4,19.9,40,40,0,0,0,
1776062434085,92.946,3.0373,19.21,14.05,2.6235,2.3742,12.2,17.1,40,40,0,0,0,
1776062434150,93.011,5.66,19.69,13.97,2.6235,2.3742,8.2,23.2,40,40,0,0,0,
1776062434209,93.07,5.66,19.69,13.97,2.6235,2.3742,8.2,23.2,40,40,0,0,0,
1776062434269,93.13,8.3632,20.23,13.65,2.6235,2.3742,5.1,16,40,40,0,0,0,
1776062434324,93.185,8.9948,20.49,13.48,2.6235,2.3742,6.1,26,40,40,0,0,0,
1776062434390,93.251,9.3827,20.9,13.18,2.6235,2.3742,4.4,11.5,40,40,0,0,0,
1776062434450,93.311,9.6209,21.5,12.41,2.6235,2.3742,6.3,32.6,40,40,0,0,0,
1776062434511,93.372,9.6209,21.5,12.41,2.6235,2.3742,1.9,18,40,40,0,0,0,
1776062434562,93.423,9.6209,21.5,12.41,2.6235,2.3742,4.6,9.9,40,40,0,0,0,
1776062434629,93.49,9.6209,21.5,12.41,2.6235,2.3742,4.6,9.9,40,40,0,0,0,
1776062434680,93.541,9.6856,21.89,12.04,2.6235,2.3742,3.9,13,40,40,0,0,0,
1776062434734,93.595,9.7728,22.38,11.74,2.6235,2.3742,7.3,36.2,40,40,0,0,0,
1776062434787,93.648,9.8814,23.44,11.32,2.6235,2.3742,8,31.3,40,40,0,0,0,
1776062434846,93.707,9.9272,24.18,11.04,2.6235,2.3742,2.9,15.8,40,40,0,0,0,
1776062434905,93.766,9.9272,24.18,11.04,2.6235,2.3742,2.9,15.8,40,40,0,0,0,
1776062434963,93.824,9.9474,24.64,10.81,2.6235,2.3742,2.8,15,40,40,0,0,0,
1776062435016,93.877,9.9725,25.53,10.21,2.6235,2.3742,1.2,16.7,40,40,0,0,0,
1776062435078,93.939,9.9831,26.04,9.74,2.6235,2.3742,0.5,26.4,40,40,0,0,0,
1776062435128,93.989,9.9857,26.14,9.6,2.6235,2.3742,0.2,1.5,40,40,0,0,0,
1776062435179,94.04,9.9857,26.14,9.6,2.6235,2.3742,0.4,6.4,40,40,0,0,0,
1776062435232,94.093,9.9857,26.14,9.6,2.6235,2.3742,2.1,13.5,40,40,0,0,0,
1776062435301,94.162,9.9857,26.14,9.6,2.6235,2.3742,1.5,11.5,40,40,0,0,0,
1776062435357,94.218,9.9857,26.14,9.6,2.6235,2.3742,2,15.8,40,40,0,0,0,
1776062435424,94.285,6.5047,26.2,9.6,2.6235,2.3742,2.3,6.5,40,40,0,0,0,
1776062435479,94.34,4.2734,26.17,9.77,2.6235,2.3742,34.9,5,40,40,0,0,0,
1776062435537,94.398,2.8096,26.05,10.05,2.6235,2.3742,22.6,10.6,40,40,0,0,0,
1776062435595,94.456,1.8912,25.87,10.34,2.6235,2.3742,32.1,15.1,40,40,1,0,0,
1776062435645,94.506,1.8912,25.87,10.34,2.6235,2.3742,32.1,15.1,40,40,1,0,0,
1776062435706,94.567,5.6604,26.15,10.21,2.6235,2.3742,230.8,7.6,40,40,0,1,0,
1776062435769,94.63,7.335,26.54,9.93,2.6235,2.3742,143.3,8.5,40,40,0,1,0,
1776062435832,94.693,8.3633,27.15,9.4,2.6235,2.3742,231.4,6.6,40,40,0,1,0,
1776062435894,94.755,8.9949,27.79,8.7,2.6235,2.3742,90.4,15.8,40,40,0,1,0,
1776062435945,94.806,9.3827,28.31,8.05,2.6235,2.3742,142.1,11.7,40,40,0,1,0,
1776062435997,94.858,9.5479,28.53,7.67,2.6235,2.3742,124.6,7.4,40,40,0,1,0,
1776062436051,94.912,8.9766,28.5,7.6,2.6235,2.3742,85.4,29,40,40,0,1,0,
1776062436109,94.97,8.9766,28.5,7.6,2.6235,2.3742,82.3,19.7,40,40,0,1,0,
1776062436168,95.029,8.9766,28.5,7.6,2.6235,2.3742,46.6,10,40,40,0,1,0,
1776062436234,95.095,7.4254,28.43,7.53,2.6235,2.3742,13.1,13.4,40,40,0,0,0,
1776062436291,95.152,7.5196,28.41,7.41,2.6235,2.3742,19.2,13.7,40,40,0,0,0,
1776062436343,95.204,8.4767,28.43,7.28,2.6235,2.3742,57.1,10.5,40,40,0,1,0,
1776062436406,95.267,9.0645,28.49,7.17,2.6235,2.3742,26.4,7.5,40,40,0,0,0,
1776062436466,95.327,9.4255,28.6,7.09,2.6235,2.3742,19.8,21.6,40,40,0,0,0,
1776062436527,95.388,9.5117,28.62,7.08,2.6235,2.3742,45.2,7.3,40,40,0,1,0,
1776062436578,95.439,9.5117,28.62,7.08,2.6235,2.3742,45.2,7.3,40,40,0,1,0,
1776062436628,95.489,9.5117,28.62,7.08,2.6235,2.3742,10.7,9,40,40,0,0,0,
1776062436678,95.539,9.5117,28.62,7.08,2.6235,2.3742,11.8,4,40,40,0,0,0,
1776062436728,95.589,6.8169,28.67,7.23,2.6235,2.3742,4.8,6.5,40,40,0,0,0,
1776062436778,95.639,5.2561,28.94,7.42,2.6235,2.3742,5.1,1.3,40,40,0,0,0,
1776062436844,95.705,5.0819,29.38,7.48,2.6235,2.3742,2.7,4.8,40,40,0,0,0,
1776062436894,95.755,6.4467,29.79,7.38,2.6235,2.3742,3.4,6.6,40,40,0,0,0,
1776062436944,95.805,8.1452,30.8,7.03,2.6235,2.3742,4.7,2.9,40,40,0,0,0,
1776062436994,95.855,8.1452,30.8,7.03,2.6235,2.3742,4.7,2.9,40,40,0,0,0,
1776062437044,95.905,8.8609,31.66,6.38,2.6235,2.3742,0.6,1.5,40,40,0,0,0,
1776062437094,95.955,9.3004,32.42,5.71,2.6235,2.3742,3.3,2.2,40,40,0,0,0,
1776062437144,96.005,9.5704,33.01,5.26,2.6235,2.3742,6,5.5,40,40,0,0,0,
1776062437194,96.055,9.7362,33.46,4.95,2.6235,2.3742,11.6,5.8,40,40,0,0,0,
1776062437244,96.105,9.7757,33.58,4.86,2.6235,2.3742,1.4,1.1,40,40,0,0,0,
1776062437294,96.155,9.7757,33.58,4.86,2.6235,2.3742,1.4,1.1,40,40,0,0,0,
1776062437344,96.205,9.7757,33.58,4.86,2.6235,2.3742,1.4,3.2,40,40,0,0,0,
1776062437395,96.256,9.7757,33.58,4.86,2.6235,2.3742,1.6,5.8,40,40,0,0,0,
1776062437461,96.322,9.7757,33.58,4.86,2.6235,2.3742,3.5,7.5,40,40,0,0,0,
1776062437512,96.373,9.7757,33.58,4.86,2.6235,2.3742,3.4,11.5,40,40,0,0,0,
1776062437562,96.423,9.838,33.67,4.83,2.6235,2.3742,9.1,5.9,40,40,0,0,0,
1776062437614,96.475,9.9005,33.73,4.77,2.6235,2.3742,2.5,9,40,40,0,0,0,
1776062437687,96.548,9.9281,33.74,4.66,2.6235,2.3742,1.7,2.7,40,40,0,0,0,
1776062437750,96.611,8.2265,33.54,4.28,2.6235,2.3742,4.9,3.3,40,40,0,0,0,
1776062437802,96.663,6.0032,32.94,4.32,2.6235,2.3742,1.5,2.8,40,40,0,0,0,
1776062437861,96.722,4.6629,32.26,4.41,2.6235,2.3742,4,6,40,40,0,0,0,
1776062437911,96.772,4.0878,31.71,4.53,2.6235,2.3742,2.3,3.3,40,40,0,0,0,
1776062437964,96.825,3.6928,31.23,4.68,2.6235,2.3742,1.3,3.7,40,40,0,0,0,
1776062438028,96.889,4.2535,30.97,4.8,2.6235,2.3742,2,12.1,40,40,0,0,0,
1776062438078,96.939,4.2535,30.97,4.8,2.6235,2.3742,2,12.1,40,40,0,0,0,
1776062438128,96.989,6.1404,31.02,4.87,2.6235,2.3742,0.8,4.2,40,40,0,0,0,
1776062438180,97.041,7.6297,31.16,4.89,2.6235,2.3742,0.8,4.3,40,40,0,0,0,
1776062438233,97.094,8.5443,30.96,4.89,2.6235,2.3742,1,12.2,40,40,0,0,0,
1776062438288,97.149,9.0173,30.56,4.89,2.6235,2.3742,2.2,4.6,40,40,0,0,0,
1776062438341,97.202,7.774,30.15,4.96,2.6235,2.3742,0.7,6.6,40,40,0,0,0,
1776062438409,97.27,6.3828,29.97,5.13,2.6235,2.3742,6.3,5,40,40,0,0,0,
1776062438459,97.32,5.5877,29.93,5.32,2.6235,2.3742,2.5,6.2,40,40,0,0,0,
1776062438511,97.372,5.07,29.97,5.5,2.6235,2.3742,6.5,10.2,40,40,0,0,0,
1776062438561,97.422,4.492,30.2,5.42,2.6235,2.3742,6.2,5.8,40,40,0,0,0,
1776062438613,97.474,4.492,30.2,5.42,2.6235,2.3742,6.2,5.8,40,40,0,0,0,
1776062438677,97.538,3.8126,30.4,5.15,2.6235,2.3742,4.8,3.4,40,40,0,0,0,
1776062438728,97.589,3.3339,30.7,4.8,2.6235,2.3742,12,8.4,40,40,0,0,0,
1776062438778,97.639,3.0829,31.17,4.42,2.6235,2.3742,3.8,8.2,40,40,0,0,0,
1776062438844,97.705,2.8286,31.4,4.29,2.6235,2.3742,3.8,3.9,40,40,0,0,0,
1776062438895,97.756,2.6157,31.25,4.54,2.6235,2.3742,2,6.2,40,40,1,0,0,
1776062438945,97.806,2.3568,30.96,4.84,2.6235,2.3742,2.4,8.8,40,40,1,0,0,
1776062439008,97.869,1.9774,30.49,5.19,2.6235,2.3742,1,11.2,40,40,1,0,0,
1776062439073,97.934,1.6796,29.94,5.55,2.6235,2.3742,3.9,6.8,40,40,1,0,0,
1776062439128,97.989,1.7057,29.68,5.74,2.6235,2.3742,2.9,8.5,40,40,1,0,0,
1776062439192,98.053,2.5586,29.71,6,2.6235,2.3742,5.6,9.6,40,40,1,0,0,
1776062439257,98.118,3.4797,30.17,6.05,2.6235,2.3742,3.5,3,40,40,0,0,0,
1776062439331,98.192,3.8803,30.32,6.06,2.6235,2.3742,1.4,7.9,40,40,0,0,0,
1776062439387,98.248,3.3947,30.04,6.14,2.6235,2.3742,7.2,10.3,40,40,0,0,0,
1776062439443,98.304,2.4691,29.48,6.3,2.6235,2.3742,2.1,2.9,40,40,1,0,0,ast_kill
1776062439514,98.375,2.1068,29.15,6.41,2.6235,2.3742,7.7,11.5,40,40,1,0,0,
1776062439582,98.443,1.9393,28.79,6.53,2.6235,2.3742,5.2,4.7,40,40,1,0,0,
1776062439636,98.497,1.8813,28.71,6.53,2.6235,2.3742,3.7,5.4,40,40,1,0,0,
1776062439693,98.554,1.7106,28.43,6.57,2.6235,2.3742,9.1,11.4,40,40,1,0,0,
1776062439744,98.605,1.6181,28.18,6.76,2.6235,2.3742,7.9,10.2,40,40,1,0,0,
1776062439794,98.655,1.6056,27.9,7.08,2.6235,2.3742,25.8,7.7,40,40,1,0,0,
1776062439844,98.705,1.637,27.58,7.42,2.6235,2.3742,52.5,3.6,40,40,1,1,0,
1776062439901,98.762,1.6205,27.13,7.69,2.6235,2.3742,69.6,6,40,40,1,1,0,
1776062439963,98.824,1.4597,26.54,7.91,2.6235,2.3742,45.9,4.7,40,40,1,1,0,
1776062440013,98.874,1.4722,26.19,8.19,2.6235,2.3742,30.7,5.4,40,40,1,0,0,
1776062440078,98.939,1.5011,26.1,8.54,2.6235,2.3742,28,8.4,40,40,1,0,0,
1776062440134,98.995,1.4259,26.11,8.93,2.6235,2.3742,84.8,2.1,40,40,1,1,0,
1776062440199,99.06,1.2253,25.91,9.35,2.6235,2.3742,268.4,5.3,40,40,1,1,0,
1776062440260,99.121,1.0236,25.64,9.67,2.6235,2.3742,241.4,3,40,40,1,1,0,
1776062440311,99.172,1.0236,25.64,9.67,2.6235,2.3742,242,4.3,40,40,1,1,0,
1776062440377,99.238,1.0236,25.64,9.67,2.6235,2.3742,82.5,7.5,40,40,1,1,0,
1776062440427,99.288,0.9434,25.35,10.05,2.6235,2.3742,59.9,3,40,40,1,1,0,
1776062440477,99.338,0.9434,25.35,10.05,2.6235,2.3742,59.9,3,40,40,1,1,0,
1776062440527,99.388,1.1433,25.46,10.3,2.6235,2.3742,107.4,3.7,40,40,1,1,0,
1776062440577,99.438,1.4015,25.82,10.54,2.6235,2.3742,171.7,7.7,40,40,1,1,0,
1776062440627,99.488,1.5304,26.01,10.7,2.6235,2.3742,29.6,3.9,40,40,1,0,0,
1776062440680,99.541,1.578,26.07,10.78,2.6235,2.3742,10.1,5.1,40,40,1,0,0,
1776062440745,99.606,3.2596,25.88,10.85,2.6235,2.3742,2.7,5.3,40,40,0,0,0,
1776062440810,99.671,4.1009,25.66,10.84,2.6235,2.3742,1.9,5.6,40,40,0,0,0,
1776062440860,99.721,4.2891,25.41,10.85,2.6235,2.3742,18.9,5.7,40,40,0,0,0,
1776062440911,99.772,4.2891,25.41,10.85,2.6235,2.3742,7,3.8,40,40,0,0,0,
1776062440961,99.822,3.9053,25.26,10.89,2.6235,2.3742,8,3.9,40,40,0,0,0,
1776062441015,99.876,3.3433,25.04,10.99,2.6235,2.3742,5.6,6.8,40,40,0,0,0,
1776062441078,99.939,3.0345,24.97,11.18,2.6235,2.3742,4.8,5.7,40,40,0,0,0,
1776062441136,99.997,3.1205,25.16,11.35,2.6235,2.3742,27.4,9.5,40,40,0,0,0,
1776062441195,100.056,3.187,25.34,11.46,2.6235,2.3742,56.4,4.1,40,40,0,1,0,
1776062441260,100.121,2.9244,25.2,11.61,2.6235,2.3742,169.1,6.7,40,40,0,1,0,
1776062441310,100.171,2.9244,25.2,11.61,2.6235,2.3742,169.1,6.7,40,40,0,1,0,
1776062441361,100.222,2.7756,25.06,11.65,2.6235,2.3742,75.5,8.2,40,40,0,1,0,
1776062441427,100.288,2.4652,24.84,11.66,2.6235,2.3742,19.1,3.3,40,37,1,0,0,
1776062441477,100.338,2.1188,24.55,11.61,2.6235,2.3742,8.3,2.3,40,37,1,0,0,
1776062441527,100.388,2.2394,24.36,11.55,2.6235,2.3742,3.7,7.6,40,37,1,0,0,
1776062441578,100.439,2.2394,24.36,11.55,2.6235,2.3742,3.7,7.6,40,37,1,0,0,
1776062441644,100.505,4.0096,24.15,11.19,2.6235,2.3742,6.9,1.8,40,37,0,0,0,
1776062441694,100.555,3.95,24.03,11.02,2.6235,2.3742,3.1,3.8,40,37,0,0,0,
1776062441744,100.605,3.5002,23.88,10.85,2.6235,2.3742,2.3,6,40,37,0,0,0,
1776062441794,100.655,3.5002,23.88,10.85,2.6235,2.3742,2.3,6,40,37,0,0,0,
1776062441844,100.705,2.8326,23.76,10.68,2.6235,2.3742,6.8,5.9,40,37,0,0,0,
1776062441894,100.755,2.3657,23.65,10.6,2.6235,2.3742,1.3,5.9,40,37,1,0,0,
1776062441944,100.805,2.148,23.56,10.6,2.6235,2.3742,2.6,6.5,40,37,1,0,0,
1776062441995,100.856,1.1184,22.48,11.3,2.6235,2.3742,2.5,9.2,40,37,1,0,0,
1776062442060,100.921,0.7908,21.75,12.11,2.6235,2.3742,3.3,9.6,40,37,1,0,0,
1776062442111,100.972,0.6865,21.36,12.75,2.6235,2.3742,2,5.2,40,37,1,0,0,ast_kill
1776062442161,101.022,0.6865,21.36,12.75,2.6235,2.3742,2,5.2,40,37,1,0,0,
1776062442211,101.072,1.1749,21.62,12.98,2.6235,2.3742,1.9,8.1,40,37,1,0,0,
1776062442278,101.139,2.5122,22.25,12.98,2.6235,2.3742,1.6,3.9,40,37,1,0,0,
1776062442329,101.19,4.1088,22.82,12.95,2.6235,2.3742,2.1,9.4,40,37,0,0,0,
1776062442406,101.267,5.2762,23.52,12.71,2.6235,2.3742,3.6,179.4,40,37,0,0,1,
1776062442462,101.323,4.6102,23.61,12.61,2.6235,2.3742,1.8,128.5,40,37,0,0,1,
1776062442517,101.378,4.2022,23.63,12.59,2.6235,2.3742,1,150.9,40,37,0,0,1,
1776062442575,101.436,3.2259,23.64,12.53,2.6235,2.3742,2.1,153.3,40,37,0,0,1,
1776062442637,101.498,3.2834,23.67,12.36,2.6235,2.3742,2.3,145,40,37,0,0,1,
