Timestamp,Label,Arm_Ch1,Arm_Ch2,Arm_Ch3,Arm_Ch4,Arm_Ch5,Arm_Ch6,Leg_Ch1
1775823144.7171926,Snare,1313,1296,2032,1280,1313,1280,507
1775823144.7174761,Snare,1328,1376,2032,1345,1296,1296,503
1775823144.717762,Snare,1361,1376,2033,1392,1296,1312,503
1775823144.7180517,Snare,1344,1329,2032,1297,1280,1313,501
1775823144.7183352,Snare,1312,1264,2032,1329,1297,1329,506
1775823144.7186267,Snare,1329,1280,2033,1232,1281,1328,514
1775823144.7189105,Snare,1345,1313,2032,1296,1296,1328,518
1775823144.7191937,Snare,1312,1312,2033,1344,1280,1296,522
1775823144.7194772,Snare,1297,1344,2032,1297,1297,1265,520
1775823144.7197607,Snare,1265,1344,2033,1297,1312,1281,512
1775823144.7200456,Snare,1297,1313,2032,1297,1312,1280,509
1775823144.7203298,Snare,1296,1313,2033,1313,1312,1264,504
1775823144.7206163,Snare,1313,1328,2033,1297,1281,1280,503
1775823144.7209015,Snare,1296,1313,2033,1360,1296,1297,504
1775823144.7211866,Snare,1297,1344,2032,1361,1297,1281,504
1775823144.7214735,Snare,1281,1345,2033,1361,1281,1281,515
1775823144.7217548,Snare,1281,1329,2033,1329,1297,1281,519
1775823144.722038,Snare,1297,1344,2033,1345,1280,1312,522
1775823144.722323,Snare,1329,1329,2032,1296,1297,1328,520
1775823144.7226088,Snare,1344,1328,2032,1264,1297,1345,514
1775823144.7228892,Snare,1329,1329,2032,1297,1313,1313,507
1775823144.7231703,Snare,1297,1296,2033,1296,1313,1313,505
1775823144.723452,Snare,1280,1281,2032,1344,1312,1296,500
1775823144.7237337,Snare,1296,1281,2033,1408,1312,1312,501
1775823144.7240155,Snare,1297,1328,2033,1377,1297,1313,504
1775823144.7242963,Snare,1312,1344,2032,1264,1281,1328,512
1775823144.7246568,Snare,1313,1328,2032,1248,1281,1345,525
1775823144.7249477,Snare,1297,1297,2032,1264,1280,1328,522
1775823144.7252295,Snare,1280,1312,2032,1329,1297,1297,519
1775823144.7255127,Snare,1297,1312,2032,1393,1296,1280,513
1775823144.7257967,Snare,1280,1329,2032,1409,1313,1280,507
1775823144.7260807,Snare,1280,1328,2032,1233,1297,1280,503
1775823144.7263637,Snare,1313,1296,2032,1312,1297,1281,503
1775823144.72665,Snare,1312,1328,2032,1248,1297,1297,501
1775823144.7269328,Snare,1281,1345,2032,1297,1281,1329,506
1775823144.727215,Snare,1265,1328,2032,1312,1296,1312,514
1775823144.7275028,Snare,1281,1329,2033,1281,1313,1312,521
1775823144.727783,Snare,1297,1265,2032,1297,1328,1313,523
1775823144.7280648,Snare,1297,1313,2032,1313,1312,1312,523
1775823144.7283459,Snare,1281,1313,2032,1264,1328,1281,511
1775823144.7286322,Snare,1280,1297,2033,1265,1312,1281,507
1775823144.7289128,Snare,1281,1313,2032,1280,1313,1280,505
1775823144.7291927,Snare,1313,1313,2033,1265,1312,1312,503
1775823144.729473,Snare,1344,1312,2032,1361,1313,1313,503
1775823144.7297556,Snare,1329,1328,2033,1409,1313,1296,506
1775823144.730038,Snare,1297,1281,2032,1344,1313,1296,512
1775823144.7303238,Snare,1312,1296,2032,1264,1312,1328,519
1775823144.7306068,Snare,1313,1313,2033,1249,1312,1328,521
1775823144.7308884,Snare,1296,1312,2032,1233,1313,1313,522
1775823144.731172,Snare,1328,1296,2033,1248,1312,1313,513
1775823144.7314558,Snare,1345,1344,2032,1265,1329,1328,510
1775823144.7317362,Snare,1345,1280,2032,1264,1313,1329,506
1775823144.7320168,Snare,1329,1328,2032,1329,1312,1344,503
1775823144.7323027,Snare,1313,1312,2032,1297,1296,1312,502
1775823144.7325852,Snare,1296,1345,2032,1312,1280,1296,506
1775823144.7328663,Snare,1312,1329,2033,1312,1297,1296,513
1775823144.7331467,Snare,1312,1328,2032,1360,1297,1296,521
1775823144.7334309,Snare,1296,1312,2033,1297,1296,1313,522
1775823144.7337584,Snare,1296,1329,2032,1312,1312,1313,520
1775823144.734186,Snare,1297,1344,2032,1312,1312,1265,514
1775823144.7346675,Snare,1280,1344,2032,1281,1313,1296,508
1775823144.7350543,Snare,1297,1297,2033,1313,1312,1296,505
1775823144.735427,Snare,1313,1312,2033,1296,1297,1312,504
1775823144.735797,Snare,1328,1313,2032,1264,1296,1329,501
1775823144.7361608,Snare,1328,1313,2033,1312,1297,1313,505
1775823144.736467,Snare,1329,1313,2032,1312,1280,1312,512
1775823144.7367585,Snare,1296,1312,2032,1328,1281,1297,519
1775823144.7370496,Snare,1297,1313,2032,1393,1296,1313,522
1775823144.737341,Snare,1297,1329,2033,1376,1297,1296,520
1775823144.7376266,Snare,1312,1312,2033,1329,1297,1296,512
1775823144.7379112,Snare,1296,1329,2032,1361,1313,1297,508
1775823144.7381985,Snare,1297,1328,2033,1168,1296,1296,506
1775823144.7384822,Snare,1297,1328,2032,1265,1312,1312,503
1775823144.7387676,Snare,1328,1313,2032,1296,1313,1313,501
1775823144.7390528,Snare,1329,1328,2033,1329,1313,1313,504
1775823144.7393641,Snare,1329,1328,2032,1312,1296,1313,512
1775823144.7396486,Snare,1328,1280,2032,1345,1281,1313,520
1775823144.7399418,Snare,1329,1296,2032,1281,1281,1328,522
1775823144.7402267,Snare,1313,1281,2032,1233,1297,1328,516
1775823144.740511,Snare,1313,1313,2033,1312,1312,1313,512
1775823144.740795,Snare,1297,1312,2032,1297,1280,1313,507
1775823144.7410846,Snare,1281,1329,2032,1264,1313,1280,504
1775823144.7413669,Snare,1265,1328,2033,1280,1312,1281,502
1775823144.7416472,Snare,1280,1376,2033,1313,1297,1264,502
1775823144.7419293,Snare,1296,1345,2033,1328,1297,1280,504
1775823144.7422137,Snare,1312,1297,2032,1281,1280,1296,511
1775823144.7424934,Snare,1329,1264,2033,1265,1265,1313,520
1775823144.7427735,Snare,1345,1265,2033,1280,1249,1345,524
1775823144.7430532,Snare,1360,1281,2032,1297,1281,1344,521
1775823144.7433367,Snare,1345,1328,2033,1297,1296,1328,512
1775823144.7436168,Snare,1296,1360,2032,1248,1296,1312,507
1775823144.7439027,Snare,1312,1344,2033,1328,1296,1312,504
1775823144.7441869,Snare,1312,1345,2033,1328,1296,1313,503
1775823144.744474,Snare,1281,1265,2033,1313,1296,1296,503
1775823144.7447567,Snare,1265,1280,2033,1377,1281,1297,503
1775823144.745038,Snare,1297,1264,2033,1392,1265,1297,512
1775823144.7453198,Snare,1297,1313,2033,1344,1265,1296,519
1775823144.7456012,Snare,1328,1328,2032,1312,1264,1345,521
1775823144.7458837,Snare,1329,1345,2032,1313,1280,1344,520
1775823144.7461665,Snare,1344,1344,2032,1313,1297,1345,515
1775823144.7464476,Snare,1329,1345,2033,1345,1281,1296,511
1775823144.7467277,Snare,1280,1313,2032,1345,1280,1265,507
1775823144.747008,Snare,1264,1312,2032,1296,1280,1264,503
1775823144.747291,Snare,1296,1296,2032,1344,1281,1296,501
1775823144.7475846,Snare,1297,1281,2032,1329,1280,1313,505
1775823144.7478647,Snare,1297,1296,2032,1377,1281,1312,512
1775823144.7481477,Snare,1329,1280,2032,1392,1281,1345,520
1775823144.7484288,Snare,1360,1313,2032,1457,1280,1360,522
1775823144.74871,Snare,1360,1280,2033,1313,1296,1344,519
1775823144.7489905,Snare,1329,1328,2033,1312,1297,1313,512
1775823144.7493658,Snare,1296,1312,2032,1248,1312,1281,507
1775823144.7496886,Snare,1281,1312,2033,1281,1328,1264,507
1775823144.7499735,Snare,1264,1312,2033,1312,1313,1264,503
1775823144.750256,Snare,1265,1296,2033,1296,1297,1280,503
1775823144.7505577,Snare,1265,1312,2032,1393,1296,1265,504
1775823144.75084,Snare,1296,1296,2033,1313,1313,1297,512
1775823144.7511215,Snare,1296,1297,2033,1281,1313,1281,521
1775823144.751408,Snare,1297,1313,2033,1296,1297,1265,521
1775823144.751692,Snare,1297,1328,2033,1328,1297,1249,523
1775823144.751978,Snare,1297,1328,2032,1313,1313,1249,516
1775823144.7522614,Snare,1328,1345,2033,1345,1328,1328,509
1775823144.7525468,Snare,1345,1297,2033,1376,1328,1345,507
1775823144.7528288,Snare,1313,1313,2033,1344,1313,1344,504
1775823144.7531102,Snare,1313,1328,2032,1313,1312,1329,504
1775823144.753393,Snare,1296,1329,2033,1328,1313,1313,504
1775823144.7536757,Snare,1312,1313,2032,1328,1296,1312,512
1775823144.753958,Snare,1329,1312,2032,1264,1296,1329,518
1775823144.7542405,Snare,1328,1296,2032,1249,1313,1312,524
1775823144.7545204,Snare,1296,1265,2032,1312,1312,1280,521
1775823144.7548356,Snare,1281,1296,2032,1312,1312,1281,515
1775823144.755121,Snare,1297,1328,2032,1296,1313,1280,510
1775823144.7554002,Snare,1312,1312,2032,1313,1313,1313,507
1775823144.7556798,Snare,1345,1329,2032,1409,1312,1329,504
1775823144.7559602,Snare,1344,1328,2033,1409,1297,1313,503
1775823144.7562394,Snare,1344,1312,2033,1281,1296,1329,504
1775823144.7565188,Snare,1313,1328,2033,1281,1296,1329,513
1775823144.7568004,Snare,1296,1313,2033,1297,1296,1296,519
1775823144.7570834,Snare,1281,1313,2032,1312,1297,1280,523
1775823144.7573626,Snare,1296,1296,2033,1249,1312,1296,521
1775823144.7576418,Snare,1313,1312,2033,1265,1328,1312,516
1775823144.757923,Snare,1312,1281,2032,1281,1329,1313,508
1775823144.7582028,Snare,1328,1296,2033,1313,1313,1297,506
1775823144.7584836,Snare,1312,1296,2032,1297,1312,1280,502
1775823144.7587695,Snare,1313,1297,2033,1344,1297,1281,502
1775823144.7590487,Snare,1329,1344,2033,1328,1281,1328,504
1775823144.759327,Snare,1313,1328,2032,1312,1280,1313,511
1775823144.7596054,Snare,1313,1313,2032,1345,1296,1312,518
1775823144.7598846,Snare,1328,1312,2033,1345,1296,1328,524
1775823144.760164,Snare,1313,1329,2032,1360,1313,1297,521
1775823144.760444,Snare,1312,1329,2033,1232,1313,1296,516
1775823144.76075,Snare,1297,1297,2033,1248,1313,1264,510
1775823144.761031,Snare,1297,1297,2033,1297,1328,1249,506
1775823144.7613087,Snare,1313,1297,2032,1313,1313,1296,504
1775823144.761587,Snare,1296,1297,2032,1345,1313,1296,504
1775823144.7618651,Snare,1313,1329,2032,1377,1296,1249,505
1775823144.7621455,Snare,1249,1344,2032,1248,1296,1280,510
1775823144.7624261,Snare,1297,1345,2032,1313,1297,1280,520
1775823144.7627084,Snare,1313,1312,2033,1329,1296,1297,523
1775823144.7629867,Snare,1312,1329,2032,1393,1313,1280,524
1775823144.7632651,Snare,1296,1297,2033,1265,1313,1264,519
1775823144.7635467,Snare,1280,1312,2032,1249,1328,1249,510
1775823144.7638252,Snare,1265,1297,2032,1281,1328,1233,506
1775823144.764106,Snare,1265,1297,2033,1217,1328,1264,503
1775823144.764384,Snare,1280,1328,2033,1265,1312,1232,499
1775823144.7647476,Snare,1296,1328,2033,1280,1296,1232,502
1775823144.765051,Snare,1296,1344,2032,1344,1312,1344,510
1775823144.765336,Snare,1296,1361,2032,1360,1313,1361,519
1775823144.7656193,Snare,1312,1312,2033,1232,1296,1328,522
1775823144.7658978,Snare,1280,1281,2033,1280,1313,1345,522
1775823144.7661767,Snare,1297,1329,2032,1297,1312,1312,516
1775823144.7664554,Snare,1281,1312,2032,1297,1328,1297,510
1775823144.7667387,Snare,1264,1360,2032,1297,1329,1313,506
1775823144.7670228,Snare,1280,1392,2032,1329,1313,1328,503
1775823144.7673037,Snare,1296,1376,2033,1408,1312,1344,502
1775823144.767583,Snare,1312,1360,2033,1281,1296,1312,503
1775823144.7678633,Snare,1312,1296,2033,1184,1313,1312,512
1775823144.7681448,Snare,1297,1377,2033,1280,1297,1313,519
1775823144.7684364,Snare,1297,1440,2033,1297,1297,1297,522
1775823144.7687173,Snare,1265,1377,2032,1313,1312,1312,521
1775823144.768996,Snare,1280,1169,2032,1233,1312,1280,516
1775823144.769277,Snare,1264,1232,2032,1281,1329,1281,509
1775823144.7695558,Snare,1264,1249,2032,1297,1329,1264,506
1775823144.769835,Snare,1264,1280,2033,1361,1344,1296,503
1775823144.7701135,Snare,1264,1312,2033,1425,1329,1312,500
1775823144.7704363,Snare,1248,1280,2032,1329,1312,1280,503
1775823144.7707145,Snare,1281,1264,2032,1233,1296,1280,510
1775823144.7709918,Snare,1297,1297,2032,1216,1297,1313,518
1775823144.7712698,Snare,1297,1265,2033,1249,1328,1313,522
1775823144.7715514,Snare,1296,1312,2032,1312,1312,1296,521
1775823144.7718308,Snare,1280,1344,2033,1328,1328,1264,516
1775823144.7721097,Snare,1264,1329,2032,1265,1329,1280,509
1775823144.7723935,Snare,1280,1297,2033,1281,1329,1296,505
1775823144.7726724,Snare,1296,1328,2032,1313,1329,1313,505
1775823144.7729566,Snare,1313,1297,2033,1313,1329,1313,500
1775823144.773237,Snare,1312,1312,2033,1264,1312,1329,505
1775823144.7735183,Snare,1297,1312,2032,1264,1297,1297,511
1775823144.773803,Snare,1249,1312,2032,1249,1281,1281,516
1775823144.7740831,Snare,1217,1297,2032,1232,1296,1280,521
1775823144.7743673,Snare,1248,1312,2032,1249,1313,1297,519
1775823144.7746477,Snare,1264,1329,2033,1296,1328,1280,516
1775823144.7749267,Snare,1281,1313,2032,1248,1328,1281,510
1775823144.7752054,Snare,1280,1312,2033,1249,1329,1297,505
1775823144.7754858,Snare,1264,1297,2032,1265,1328,1297,502
1775823144.7757666,Snare,1280,1296,2033,1280,1328,1312,502
1775823144.776046,Snare,1281,1313,2033,1312,1312,1313,503
1775823144.776329,Snare,1296,1313,2032,1312,1296,1329,509
1775823144.7766109,Snare,1297,1313,2033,1344,1280,1328,516
1775823144.7768896,Snare,1281,1312,2032,1328,1297,1329,523
1775823144.7771702,Snare,1313,1329,2032,1328,1296,1345,521
1775823144.7774491,Snare,1312,1313,2033,1233,1312,1328,518
1775823144.7777326,Snare,1280,1377,2032,1296,1296,1312,508
1775823144.7780132,Snare,1281,1296,2032,1264,1312,1297,503
1775823144.778292,Snare,1265,1312,2033,1264,1313,1281,504
1775823144.7785728,Snare,1281,1344,2033,1281,1297,1281,502
1775823144.7788532,Snare,1264,1264,2033,1296,1297,1265,504
1775823144.779133,Snare,1264,1248,2033,1296,1280,1265,511
1775823144.779413,Snare,1265,1281,2033,1360,1281,1281,518
1775823144.7796996,Snare,1265,1280,2033,1328,1296,1233,522
1775823144.7799792,Snare,1280,1265,2033,1217,1297,1265,521
1775823144.7802591,Snare,1280,1281,2033,1280,1312,1280,516
1775823144.7805517,Snare,1280,1281,2032,1281,1312,1281,509
1775823144.7808356,Snare,1296,1296,2033,1249,1313,1328,505
1775823144.781116,Snare,1297,1313,2032,1345,1296,1297,504
1775823144.7813957,Snare,1328,1281,2033,1376,1297,1313,502
1775823144.7816808,Snare,1329,1312,2032,1377,1296,1312,502
1775823144.7819612,Snare,1328,1344,2033,1297,1296,1329,510
1775823144.7822397,Snare,1296,1328,2032,1233,1297,1297,519
1775823144.7825248,Snare,1248,1328,2032,1297,1297,1265,522
1775823144.7828054,Snare,1232,1312,2032,1248,1297,1248,522
1775823144.7830882,Snare,1233,1296,2032,1248,1313,1264,516
1775823144.7833674,Snare,1265,1297,2033,1248,1329,1264,511
1775823144.7836502,Snare,1280,1297,2033,1328,1313,1281,505
1775823144.7839317,Snare,1329,1264,2033,1248,1313,1313,504
1775823144.7842112,Snare,1345,1296,2033,1184,1312,1345,502
1775823144.7844925,Snare,1313,1297,2032,1233,1296,1328,504
1775823144.7847874,Snare,1329,1297,2033,1264,1296,1312,511
1775823144.7850678,Snare,1312,1296,2032,1248,1297,1297,517
1775823144.7853482,Snare,1265,1297,2032,1281,1297,1265,520
1775823144.785632,Snare,1233,1296,2033,1281,1297,1264,522
1775823144.7859142,Snare,1249,1265,2032,1328,1313,1265,516
1775823144.7861958,Snare,1264,1296,2033,1312,1312,1264,510
1775823144.7864778,Snare,1233,1296,2032,1281,1329,1249,506
1775823144.7867577,Snare,1280,1328,2033,1312,1312,1296,503
1775823144.7870376,Snare,1296,1328,2032,1312,1312,1265,502
1775823144.7873216,Snare,1296,1313,2032,1377,1280,1265,503
1775823144.7876022,Snare,1281,1296,2033,1345,1281,1248,509
1775823144.787887,Snare,1313,1297,2032,1328,1248,1313,515
1775823144.788167,Snare,1329,1296,2033,1312,1264,1328,520
1775823144.7884474,Snare,1313,1312,2032,1344,1265,1280,519
1775823144.788733,Snare,1281,1312,2033,1296,1296,1233,516
1775823144.7890158,Snare,1281,1313,2033,1313,1281,1233,508
1775823144.7892957,Snare,1313,1296,2032,1312,1297,1313,506
1775823144.7895782,Snare,1313,1313,2032,1296,1296,1328,502
1775823144.7898588,Snare,1281,1329,2033,1344,1280,1249,502
1775823144.7901394,Snare,1265,1313,2033,1328,1264,1264,503
1775823144.790422,Snare,1297,1280,2032,1328,1280,1296,508
1775823144.7907014,Snare,1296,1280,2033,1392,1265,1312,516
1775823144.790983,Snare,1297,1265,2032,1281,1280,1312,521
1775823144.7912621,Snare,1296,1281,2032,1232,1264,1297,521
1775823144.791548,Snare,1265,1329,2033,1296,1296,1281,516
1775823144.7918327,Snare,1281,1328,2032,1329,1312,1265,509
1775823144.7921145,Snare,1281,1313,2033,1361,1297,1264,506
1775823144.7923946,Snare,1233,1328,2032,1425,1296,1248,502
1775823144.7926753,Snare,1264,1297,2033,1216,1281,1249,502
1775823144.792955,Snare,1281,1281,2032,1281,1280,1265,502
1775823144.7932372,Snare,1297,1281,2032,1281,1265,1280,509
1775823144.7935174,Snare,1281,1328,2033,1345,1280,1296,516
1775823144.7937963,Snare,1296,1296,2032,1313,1264,1281,521
1775823144.7940767,Snare,1297,1312,2032,1377,1297,1297,522
1775823144.7943566,Snare,1313,1313,2033,1280,1312,1281,517
1775823144.7946362,Snare,1296,1296,2032,1312,1312,1281,512
1775823144.7949202,Snare,1328,1280,2033,1296,1313,1264,507
1775823144.7952,Snare,1328,1296,2033,1312,1313,1297,503
1775823144.7954803,Snare,1328,1312,2032,1312,1312,1296,504
1775823144.7957597,Snare,1328,1296,2033,1312,1297,1281,505
1775823144.7960405,Snare,1297,1280,2033,1344,1297,1280,509
1775823144.796324,Snare,1297,1313,2032,1361,1296,1249,518
1775823144.79661,Snare,1313,1329,2032,1345,1296,1248,523
1775823144.796893,Snare,1297,1329,2032,1296,1313,1216,524
1775823144.797174,Snare,1264,1313,2032,1249,1328,1216,520
1775823144.7974648,Snare,1265,1297,2032,1264,1345,1168,512
1775823144.7977486,Snare,1361,1297,2032,1344,1329,1328,507
1775823144.7980285,Snare,1361,1264,2033,1280,1312,1345,506
1775823144.7983098,Snare,1345,1297,2033,1280,1313,1329,504
1775823144.7985942,Snare,1313,1312,2032,1248,1297,1313,501
1775823144.7988932,Snare,1296,1280,2033,1296,1297,1297,509
1775823144.7991762,Snare,1296,1297,2032,1360,1296,1280,518
1775823144.7994614,Snare,1297,1328,2033,1328,1297,1281,523
1775823144.7997413,Snare,1312,1296,2032,1280,1313,1281,522
1775823144.8000214,Snare,1344,1265,2033,1296,1328,1280,519
1775823144.800302,Snare,1361,1312,2032,1328,1328,1280,511
1775823144.8005834,Snare,1328,1344,2033,1344,1312,1280,506
1775823144.8008668,Snare,1313,1328,2032,1361,1313,1264,505
1775823144.801147,Snare,1281,1313,2032,1345,1312,1264,504
1775823144.8014305,Snare,1313,1329,2033,1265,1313,1297,503
1775823144.8017106,Snare,1312,1313,2033,1248,1264,1297,510
1775823144.8019898,Snare,1312,1281,2033,1280,1265,1280,517
1775823144.8022704,Snare,1312,1312,2033,1280,1280,1280,521
1775823144.8025522,Snare,1296,1296,2033,1248,1297,1265,522
1775823144.8028347,Snare,1313,1313,2033,1313,1296,1296,521
1775823144.8031142,Snare,1328,1313,2033,1313,1328,1281,512
1775823144.803395,Snare,1329,1328,2033,1281,1313,1296,507
1775823144.8037102,Snare,1313,1297,2033,1232,1297,1296,505
1775823144.8039913,Snare,1329,1296,2033,1265,1297,1313,504
1775823144.8042717,Snare,1313,1313,2033,1312,1280,1296,503
1775823144.804553,Snare,1312,1313,2032,1281,1280,1297,508
1775823144.8048365,Snare,1312,1328,2033,1265,1297,1313,515
1775823144.8051171,Snare,1328,1280,2032,1217,1296,1329,523
1775823144.8053968,Snare,1360,1313,2032,1296,1313,1329,523
1775823144.8056765,Snare,1360,1297,2033,1281,1297,1313,519
1775823144.805961,Snare,1328,1281,2033,1264,1312,1265,511
1775823144.80624,Snare,1313,1280,2032,1264,1329,1216,508
1775823144.8065238,Snare,1312,1329,2033,1264,1296,1248,504
1775823144.806803,Snare,1313,1312,2032,1265,1297,1248,503
1775823144.8070822,Snare,1312,1312,2032,1297,1296,1280,503
1775823144.807362,Snare,1313,1281,2032,1296,1297,1281,507
1775823144.807644,Snare,1328,1296,2032,1296,1296,1297,516
1775823144.8079255,Snare,1344,1296,2032,1264,1297,1297,522
1775823144.808209,Snare,1345,1248,2033,1264,1313,1296,521
1775823144.8084886,Snare,1328,1313,2032,1329,1329,1281,517
1775823144.8087685,Snare,1328,1296,2033,1312,1312,1248,511
1775823144.8090482,Snare,1313,1249,2033,1296,1313,1264,505
1775823144.8093276,Snare,1312,1296,2032,1297,1313,1265,504
1775823144.809617,Snare,1329,1329,2033,1281,1312,1265,502
1775823144.8098972,Snare,1312,1297,2033,1264,1297,1280,505
1775823144.810181,Snare,1328,1328,2032,1296,1281,1296,508
1775823144.8104613,Snare,1328,1313,2032,1296,1296,1297,516
1775823144.8107462,Snare,1312,1296,2033,1297,1297,1281,522
1775823144.8110263,Snare,1344,1328,2032,1312,1296,1296,523
1775823144.8113055,Snare,1345,1312,2032,1313,1296,1296,520
1775823144.8115845,Snare,1345,1328,2033,1345,1313,1296,511
1775823144.8118691,Snare,1344,1312,2032,1312,1329,1280,505
1775823144.8122346,Snare,1328,1329,2033,1217,1312,1281,503
1775823144.812532,Snare,1297,1329,2033,1312,1312,1265,502
1775823144.8129249,Snare,1313,1265,2032,1296,1297,1280,503
1775823144.813336,Snare,1312,1328,2032,1328,1312,1248,507
1775823144.8136628,Snare,1313,1345,2033,1265,1296,1265,515
1775823144.8139458,Snare,1313,1328,2033,1233,1312,1280,521
1775823144.8142278,Snare,1312,1313,2032,1248,1313,1297,522
1775823144.8145118,Snare,1312,1312,2032,1297,1280,1297,519
1775823144.8147986,Snare,1345,1297,2033,1280,1328,1297,510
1775823144.81509,Snare,1345,1297,2032,1280,1312,1297,507
1775823144.8153698,Snare,1328,1313,2032,1312,1313,1265,502
1775823144.8156517,Snare,1376,1329,2033,1296,1296,1265,503
1775823144.8159401,Snare,1297,1344,2032,1264,1297,1296,502
1775823144.8162222,Snare,1328,1329,2033,1233,1280,1328,507
1775823144.8165052,Snare,1297,1297,2033,1265,1281,1280,514
1775823144.8167858,Snare,1280,1328,2033,1297,1281,1281,523
1775823144.8170698,Snare,1296,1313,2033,1281,1297,1280,522
1775823144.8173506,Snare,1312,1312,2033,1296,1297,1344,519
1775823144.817633,Snare,1313,1280,2033,1297,1312,1328,513
1775823144.8179128,Snare,1328,1312,2033,1313,1313,1329,507
1775823144.8181965,Snare,1329,1345,2032,1297,1296,1328,505
1775823144.8184764,Snare,1312,1345,2033,1313,1313,1296,503
1775823144.8187568,Snare,1296,1345,2033,1313,1297,1281,503
1775823144.8190405,Snare,1280,1329,2033,1329,1297,1233,508
1775823144.8193197,Snare,1296,1297,2033,1169,1280,1217,515
1775823144.8195996,Snare,1296,1328,2032,1264,1280,1232,523
1775823144.8198795,Snare,1344,1361,2033,1297,1281,1329,523
1775823144.8201587,Snare,1344,1345,2032,1232,1281,1360,520
1775823144.8204427,Snare,1328,1376,2033,1264,1296,1360,513
1775823144.820722,Snare,1297,1329,2033,1265,1313,1313,508
1775823144.8210025,Snare,1296,1344,2032,1312,1312,1329,505
1775823144.8212829,Snare,1297,1344,2032,1297,1313,1296,504
1775823144.8215628,Snare,1313,1344,2033,1296,1297,1313,502
1775823144.8218446,Snare,1313,1297,2033,1281,1280,1297,507
1775823144.8221245,Snare,1312,1360,2032,1296,1280,1312,516
1775823144.8224072,Snare,1329,1377,2032,1329,1264,1312,520
1775823144.8226936,Snare,1345,1344,2032,1296,1265,1345,525
1775823144.822973,Snare,1345,1392,2033,1281,1280,1361,522
1775823144.823252,Snare,1376,1361,2033,1280,1296,1361,515
1775823144.8235323,Snare,1361,1280,2033,1264,1297,1312,508
1775823144.823812,Snare,1361,1280,2032,1248,1297,1296,505
1775823144.8240914,Snare,1345,1248,2032,1248,1297,1297,502
1775823144.824374,Snare,1313,1313,2033,1313,1281,1297,502
1775823144.8246567,Snare,1296,1297,2032,1393,1281,1264,507
1775823144.824938,Snare,1280,1328,2032,1424,1280,1265,516
1775823144.8252213,Snare,1281,1280,2032,1376,1297,1249,522
1775823144.8255005,Snare,1296,1265,2032,1280,1280,1296,524
1775823144.8257825,Snare,1296,1280,2032,1329,1297,1312,521
1775823144.826062,Snare,1328,1297,2033,1313,1313,1312,516
1775823144.8263466,Snare,1312,1312,2032,1312,1328,1312,509
1775823144.8266263,Snare,1313,1313,2032,1297,1296,1312,505
1775823144.8269067,Snare,1329,1328,2033,1345,1297,1313,505
1775823144.8271859,Snare,1280,1329,2033,1377,1281,1264,504
1775823144.827465,Snare,1248,1296,2032,1168,1281,1265,506
1775823144.8277473,Snare,1264,1265,2032,1249,1280,1280,516
1775823144.828028,Snare,1264,1297,2032,1281,1280,1281,521
1775823144.8283427,Snare,1280,1313,2032,1264,1296,1281,523
1775823144.8286347,Snare,1296,1313,2033,1265,1297,1281,522
1775823144.828923,Snare,1313,1329,2032,1265,1312,1313,514
1775823144.82921,Snare,1313,1312,2032,1264,1312,1296,509
1775823144.8294947,Snare,1313,1329,2032,1297,1312,1297,505
1775823144.829785,Snare,1297,1345,2032,1329,1312,1312,504
1775823144.8300836,Snare,1297,1361,2033,1281,1297,1312,503
1775823144.8303697,Snare,1312,1344,2033,1296,1297,1329,508
1775823144.8306508,Snare,1312,1361,2032,1313,1297,1297,513
1775823144.8309321,Snare,1312,1440,2033,1345,1296,1297,520
1775823144.8312132,Snare,1312,1504,2033,1377,1281,1280,520
1775823144.8314927,Snare,1296,1569,2032,1377,1281,1265,519
1775823144.8317754,Snare,1281,1456,2033,1376,1313,1264,511
1775823144.832059,Snare,1265,1185,2032,1312,1312,1264,509
1775823144.8323479,Snare,1281,1233,2032,1312,1312,1297,505
1775823144.8326309,Snare,1297,1265,2032,1360,1312,1281,503
1775823144.8329124,Snare,1297,1153,2032,1328,1297,1297,502
1775823144.8331945,Snare,1313,1232,2033,1377,1281,1313,506
1775823144.8334754,Snare,1312,1313,2033,1376,1281,1312,515
1775823144.8337588,Snare,1312,1248,2032,1232,1296,1297,520
1775823144.8340445,Snare,1297,1264,2032,1200,1296,1312,521
1775823144.8343277,Snare,1280,1264,2032,1200,1296,1280,519
1775823144.8346171,Snare,1280,1297,2032,1249,1313,1281,512
1775823144.834902,Snare,1264,1264,2033,1297,1313,1233,506
1775823144.835189,Snare,1280,1313,2032,1297,1313,1249,503
1775823144.8354726,Snare,1297,1328,2033,1296,1328,1248,501
1775823144.8357615,Snare,1281,1296,2032,1249,1296,1297,501
1775823144.8360443,Snare,1296,1296,2032,1344,1297,1376,504
1775823144.83633,Snare,1313,1280,2032,1329,1297,1376,513
1775823144.836613,Snare,1296,1297,2032,1328,1296,1312,521
1775823144.8368926,Snare,1297,1312,2032,1312,1312,1312,522
1775823144.8371732,Snare,1281,1265,2032,1233,1296,1281,521
1775823144.8374538,Snare,1281,1280,2033,1281,1329,1296,514
1775823144.8377376,Snare,1280,1328,2032,1361,1312,1264,508
1775823144.8380172,Snare,1281,1297,2032,1329,1281,1249,504
1775823144.8382998,Snare,1281,1297,2032,1297,1280,1248,502
1775823144.8385801,Snare,1313,1297,2032,1296,1297,1249,502
